టాటా ఇన్స్టిట్యూట్ ఆఫ్ సోషల్ సైన్సెస్, హైదరాబాద్	UNIVERSITY																								
హైదరాబాద్ సెంట్రల్ యూనివర్సిటీ	UNIVERSITY																								
ఇండియన్ ఇన్స్టిట్యూట్ ఆఫ్ ఇన్ఫర్మేషన్ టెక్నాలజీ, హైదరాబాద్	UNIVERSITY																								
నల్లంద విశ్వవిద్యాలయం	UNIVERSITY																								
ప్రొద్దుతూరు విశ్వవిద్యాలయం	UNIVERSITY																								
రామగుండం విశ్వవిద్యాలయం	UNIVERSITY																								
సిద్ధిపేట విశ్వవిద్యాలయం	UNIVERSITY																								
జంగావోని విశ్వవిద్యాలయం	UNIVERSITY																								
మహబూబ్ నగర్ విశ్వవిద్యాలయం	UNIVERSITY																								
దామరం విశ్వవిద్యాలయం	UNIVERSITY																								
మహాత్మా గాంధీ విశ్వవిద్యాలయం, నల్లమల	UNIVERSITY																								
రాజమండ్రి విశ్వవిద్యాలయం	UNIVERSITY																								
జాక్ లాంగ్ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, టోక్యో	AIRPORT																								
హీత్రో ఎయిర్పోర్ట్, లండన్	AIRPORT																								
జాన్ ఎఫ్ కెన్నెడీ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, న్యూయార్క్	AIRPORT																								
డల్లాస్/ఫోర్ట్ వర్త్ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, USA	AIRPORT																								
డ్యూసెల్డోర్ఫ్ ఎయిర్పోర్ట్, జర్మనీ	AIRPORT																								
పారిస్ చార్లెస్ డి గౌల్ ఎయిర్పోర్ట్, ఫ్రాన్స్	AIRPORT																								
దుబాయ్ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, UAE	AIRPORT																								
ఇందిరా గాంధీ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, ఢిల్లీ	AIRPORT																								
ఛత్రపతి శివాజీ మహారాజ్ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, ముంబై	AIRPORT																								
కెంపేగౌడ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, బెంగళూరు	AIRPORT																								
చెన్నై ఇంటర్నేషనల్ ఎయిర్పోర్ట్, చెన్నై	AIRPORT																								
నెటాజీ సుభాష్ చంద్ర బోస్ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, కోల్‌కతా	AIRPORT																								
స్వర్ణ ద్వీప ఇంటర్నేషనల్ ఎయిర్పోర్ట్, పోర్ట్ బ్లెయిర్	AIRPORT																								
పుణె ఇంటర్నేషనల్ ఎయిర్పోర్ట్, పుణె	AIRPORT																								
విజయవాడ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, ఆంధ్రప్రదేశ్	AIRPORT																								
విశాఖపట్నం ఇంటర్నేషనల్ ఎయిర్పోర్ట్, ఆంధ్రప్రదేశ్	AIRPORT																								
తిరుపతి ఇంటర్నేషనల్ ఎయిర్పోర్ట్, ఆంధ్రప్రదేశ్	AIRPORT																								
రాజమండ్రి ఎయిర్పోర్ట్, ఆంధ్రప్రదేశ్	AIRPORT																								
కడప ఎయిర్పోర్ట్, ఆంధ్రప్రదేశ్	AIRPORT																								
అన్నాకపల్లి ఎయిర్పోర్ట్, ఆంధ్రప్రదేశ్	AIRPORT																								
రాజీవ్ గాంధీ ఇంటర్నేషనల్ ఎయిర్పోర్ట్, హైదరాబాద్	AIRPORT																								
వరంగల్ ఎయిర్పోర్ట్, తెలంగాణ	AIRPORT																								
కరీంనగర్ ఎయిర్పోర్ట్, తెలంగాణ	AIRPORT																								
నిజామాబాద్ ఎయిర్పోర్ట్, తెలంగాణ	AIRPORT																								
ఖమ్మం ఎయిర్పోర్ట్, తెలంగాణ	AIRPORT																								
ఆదిలాబాద్ ఎయిర్పోర్ట్, తెలంగాణ	AIRPORT																								
మహబూబ్ నగర్ ఎయిర్పోర్ట్, తెలంగాణ	AIRPORT																								
షాంఘై పోర్ట్, చైనా	PORT																								
సింగపూర్ పోర్ట్, సింగపూర్	PORT																								
రోటెర్డామ్ పోర్ట్, నెదర్లాండ్స్	PORT																								
లాస్ ఏంజిల్స్ పోర్ట్, USA	PORT																								
డ్యూబై పోర్ట్, UAE	PORT																								
హాంబర్గ్ పోర్ట్, జర్మనీ	PORT																								
బుసాన్ పోర్ట్, దక్షిణ కొరియా	PORT																								
జవహర్లాల్ నెహ్రూ పోర్ట్ (న్హావా షేవా), ముంబై	PORT																								
ముంబై పోర్ట్, మహారాష్ట్ర	PORT																								
చెన్నై పోర్ట్, తమిళనాడు	PORT																								
కాండ్లా పోర్ట్, గుజరాత్	PORT																								
కోల్‌కతా పోర్ట్, పశ్చిమ బెంగాల్	PORT																								
విశాఖపట్నం పోర్ట్, ఆంధ్రప్రదేశ్	PORT																								
కొచ్చి పోర్ట్, కేరళ	PORT																								
మంగళూరు పోర్ట్, కర్ణాటక	PORT																								
పారాదీప్ పోర్ట్, ఒడిశా	PORT																								
తూతుకుడి పోర్ట్, తమిళనాడు	PORT																								
ఎన్నోర్ పోర్ట్, తమిళనాడు	PORT																								
																									
విశాఖపట్నం పోర్ట్, ఆంధ్రప్రదేశ్	PORT																								
కాకినాడ పోర్ట్, ఆంధ్రప్రదేశ్	PORT																								
కృష్ణాపట్నం పోర్ట్, ఆంధ్రప్రదేశ్	PORT																								
నెల్లూరు పోర్ట్ (డియో పోర్ట్ / గాన్నవరం), ఆంధ్రప్రదేశ్	PORT																								
(తెలంగాణ రాష్ట్రంలో సముద్ర తీర పోర్టులు లేవు)	PORT																								
పోర్ట్ అథరిటీ బస్ టెర్మినల్, న్యూయార్క్, USA	BUS_STAND																								
విక్టోరియా కోచ్ స్టేషన్, లండన్, UK	BUS_STAND																								
ఎస్టాసియోన్ డి ఓబుస్, సావో పావులో, బ్రెజిల్	BUS_STAND																								
మెక్సికో సిటీ నార్త్ బస్ టెర్మినల్, మెక్సికో	BUS_STAND																								
ఇందిరా బస్ స్టాండ్, ఢిల్లీ	BUS_STAND																								
మాతాధిష్ఠిత బస్ స్టాండ్ (ISBT), ఢిల్లీ	BUS_STAND																								
కెఎస్ఆర్‌టిసి బస్ స్టాండ్, బెంగళూరు	BUS_STAND																								
చెన్నై మోఫుసిల్ బస్ టెర్మినల్ (CMBT), చెన్నై	BUS_STAND																								
ముంబై సెంట్రల్ బస్ స్టాండ్, ముంబై	BUS_STAND																								
హౌరా బస్ స్టాండ్, కోల్‌కతా	BUS_STAND																								
ఎంజి రోడ్ బస్ స్టాండ్, అహ్మదాబాద్	BUS_STAND																								
పిపి బస్ స్టాండ్ (పాండిల్లా పుల్లారావు), విజయవాడ, ఆంధ్రప్రదేశ్	BUS_STAND																								
మూర్తి నగర్ బస్ స్టాండ్, విశాఖపట్నం, ఆంధ్రప్రదేశ్	BUS_STAND																								
రామానగరం బస్ స్టాండ్, తిరుపతి, ఆంధ్రప్రదేశ్	BUS_STAND																								
అనంతపురం బస్ స్టాండ్, ఆంధ్రప్రదేశ్	BUS_STAND																								
కడప బస్ స్టాండ్, ఆంధ్రప్రదేశ్	BUS_STAND																								
రాజమండ్రి బస్ స్టాండ్, ఆంధ్రప్రదేశ్	BUS_STAND																								
నెల్లూరు బస్ స్టాండ్, ఆంధ్రప్రదేశ్	BUS_STAND																								
కర్నూలు బస్ స్టాండ్, ఆంధ్రప్రదేశ్	BUS_STAND																								
మహాత్మా గాంధీ బస్ స్టాండ్ (ఎంజీబిఎస్), హైదరాబాద్, తెలంగాణ	BUS_STAND																								
జియుఎస్ బస్ స్టాండ్, హైదరాబాద్, తెలంగాణ	BUS_STAND																								
రాష్ట్రపతి బస్ స్టాండ్, వరంగల్, తెలంగాణ	BUS_STAND																								
కరీంనగర్ బస్ స్టాండ్, తెలంగాణ	BUS_STAND																								
నిజామాబాద్ బస్ స్టాండ్, తెలంగాణ	BUS_STAND																								
ఖమ్మం బస్ స్టాండ్, తెలంగాణ	BUS_STAND																								
మహబూబ్ నగర్ బస్ స్టాండ్, తెలంగాణ	BUS_STAND																								
ఆదిలాబాద్ బస్ స్టాండ్, తెలంగాణ	BUS_STAND																								
నల్లగొండ బస్ స్టాండ్, తెలంగాణ	BUS_STAND																								
టోక్యో స్టేషన్, జపాన్	RAILWAY_STATION																								
లండన్ కింగ్స్ క్రాస్ స్టేషన్, UK	RAILWAY_STATION																								
గ్రాండ్ సెంట్రల్ టెర్మినల్, న్యూయార్క్, USA	RAILWAY_STATION																								
పారిస్ గేర్ డు నార్డ్, ఫ్రాన్స్	RAILWAY_STATION																								
మ్యూనిచ్ హౌప్ట్ బహ్న్ హోఫ్, జర్మనీ	RAILWAY_STATION																								
మాస్కో కుర్స్క్ స్టేషన్, రష్యా	RAILWAY_STATION																								
చాత్రపతి శివాజీ టెర్మినస్, ముంబై	RAILWAY_STATION																								
హౌరా జంక్షన్, కోల్‌కతా	RAILWAY_STATION																								
చెన్నై సెంట్రల్ రైల్వే స్టేషన్, చెన్నై	RAILWAY_STATION																								
న్యూ ఢిల్లీ రైల్వే స్టేషన్, ఢిల్లీ	RAILWAY_STATION																								
బెంగళూరు సిటి రైల్వే స్టేషన్, బెంగళూరు	RAILWAY_STATION																								
మద్రాస్ ఎగ్మోర్ స్టేషన్, చెన్నై	RAILWAY_STATION																								
అహ్మదాబాద్ జంక్షన్, గుజరాత్	RAILWAY_STATION																								
విజయవాడ జంక్షన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
విశాఖపట్నం రైల్వే స్టేషన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
తిరుపతి రైల్వే స్టేషన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
రాజమండ్రి రైల్వే స్టేషన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
గుంటూరు జంక్షన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
నెల్లూరు రైల్వే స్టేషన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
కడప రైల్వే స్టేషన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
అనంతపురం రైల్వే స్టేషన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
కర్నూలు రైల్వే స్టేషన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
మాచిలీపట్నం రైల్వే స్టేషన్, ఆంధ్రప్రదేశ్	RAILWAY_STATION																								
సికింద్రాబాద్ జంక్షన్, తెలంగాణ	RAILWAY_STATION																								
హైదరాబాద్ డెక్కన్ రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
కాచిగూడ రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
వరంగల్ రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
కరీంనగర్ రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
నిజామాబాద్ రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
ఖమ్మం రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
మహబూబ్ నగర్ రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
ఆదిలాబాద్ రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
నల్లగొండ రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
మంచిర్యాల రైల్వే స్టేషన్, తెలంగాణ	RAILWAY_STATION																								
మేయో క్లినిక్, రాచెస్టర్, USA	HOSPITAL																								
జాన్స్ హాప్కిన్స్ హాస్పిటల్, బాల్టిమోర్, USA	HOSPITAL																								
క్లీవ్ల్యాండ్ క్లినిక్, ఓహియో, USA	HOSPITAL																								
కింగ్ కాలేజ్ హాస్పిటల్, లండన్, UK	HOSPITAL																								
చారిటీ హాస్పిటల్, బెర్లిన్, జర్మనీ	HOSPITAL																								
సింగపూర్ జెనరల్ హాస్పిటల్, సింగపూర్	HOSPITAL																								
టోక్యో జెనరల్ హాస్పిటల్, జపాన్	HOSPITAL																								
ఎయిమ్స్, ఢిల్లీ	HOSPITAL																								
పాండవ్ పురం ఎయిమ్స్, ఢిల్లీ	HOSPITAL																								
ఎస్‌ఎస్‌కేఎం హాస్పిటల్, కోల్‌కతా	HOSPITAL																								
ఎంజీఎం మెడికల్ కాలేజ్ & హాస్పిటల్, కేరళ	HOSPITAL																								
సిటీ హాస్పిటల్, బెంగళూరు	HOSPITAL																								
స్టాన్లీ మెడికల్ కాలేజ్ హాస్పిటల్, చెన్నై	HOSPITAL																								
జెఎన్‌ఎం హాస్పిటల్, కొల్లేజీ ఆఫ్ మెడిసిన్, కోల్‌కతా	HOSPITAL																								
నిమ్స్, విజయవాడ, ఆంధ్రప్రదేశ్	HOSPITAL																								
కింగ్ జార్జి హాస్పిటల్, విశాఖపట్నం, ఆంధ్రప్రదేశ్	HOSPITAL																								
ఎస్‌విఆర్ఆర్ జిహెచ్, గుంటూరు, ఆంధ్రప్రదేశ్	HOSPITAL																								
రామానాయుడు హాస్పిటల్, తిరుపతి, ఆంధ్రప్రదేశ్	HOSPITAL																								
ఆర్‌విఆర్ హాస్పిటల్, రాజమండ్రి, ఆంధ్రప్రదేశ్	HOSPITAL																								
గోవిందరాజుల హాస్పిటల్, నెల్లూరు, ఆంధ్రప్రదేశ్	HOSPITAL																								
ఎస్‌పిఆర్ హాస్పిటల్, కడప, ఆంధ్రప్రదేశ్	HOSPITAL																								
పిఎస్ఆర్ హాస్పిటల్, అనంతపురం, ఆంధ్రప్రదేశ్	HOSPITAL																								
కర్నూలు జిల్లా హాస్పిటల్, ఆంధ్రప్రదేశ్	HOSPITAL																								
నిమ్స్, హైదరాబాద్, తెలంగాణ	HOSPITAL																								
యశోద హాస్పిటల్స్, హైదరాబాద్, తెలంగాణ	HOSPITAL																								
అపోలో హాస్పిటల్స్, హైదరాబాద్, తెలంగాణ	HOSPITAL																								
ఓస్మానియా జిహెచ్, హైదరాబాద్, తెలంగాణ	HOSPITAL																								
ఎస్‌ఎల్‌జి హాస్పిటల్, హైదరాబాద్, తెలంగాణ	HOSPITAL																								
మహబూబ్ నగర్ జిల్లా హాస్పిటల్, తెలంగాణ	HOSPITAL																								
కరీంనగర్ జిల్లా హాస్పిటల్, తెలంగాణ	HOSPITAL																								
వరంగల్ జిల్లా హాస్పిటల్, తెలంగాణ	HOSPITAL																								
ఆదిలాబాద్ జిల్లా హాస్పిటల్, తెలంగాణ	HOSPITAL																								
ఖమ్మం జిల్లా హాస్పిటల్, తెలంగాణ	HOSPITAL																								
నల్లగొండ జిల్లా హాస్పిటల్, తెలంగాణ	HOSPITAL																								
నిజామాబాద్ జిల్లా హాస్పిటల్, తెలంగాణ	HOSPITAL																								
అప్పిల్ ఇంక్., USA	CORP_COMPANY																								
మైక్రోసాఫ్ట్ కార్పొరేషన్, USA	CORP_COMPANY																								
గూగుల్ (అల్ఫాబెట్ ఇంక్.), USA	CORP_COMPANY																								
అమెజాన్.కామ్, USA	CORP_COMPANY																								
టెస్లా ఇంక్., USA	CORP_COMPANY																								
సామ్సంగ్ ఎలక్ట్రానిక్స్, దక్షిణ కొరియా	CORP_COMPANY																								
సోనీ గ్రూప్, జపాన్	CORP_COMPANY																								
నెస్లె, స్విట్జర్లాండ్	CORP_COMPANY																								
లోరియల్, ఫ్రాన్స్	CORP_COMPANY																								
బిజిఎం గ్రూప్, UK	CORP_COMPANY																								
రిలయెన్స్ ఇండస్ట్రీస్ లిమిటెడ్, ముంబై	CORP_COMPANY																								
టాటా మోటార్స్, ముంబై	CORP_COMPANY																								
టాటా కన్సల్టెన్సీ సర్వీసెస్ (టిసిఎస్), ముంబై	CORP_COMPANY																								
ఇన్ఫోసిస్ లిమిటెడ్, బెంగళూరు	CORP_COMPANY																								
విప్రో లిమిటెడ్, బెంగళూరు	CORP_COMPANY																								
హిందుస్తాన్ యూనిలీవర్, ముంబై	CORP_COMPANY																								
ఐసిఐసిఐ బ్యాంక్, ముంబై	CORP_COMPANY																								
ఎస్బిఐ (స్టేట్ బ్యాంక్ ఆఫ్ ఇండియా), ముంబై	CORP_COMPANY																								
భారత్ పెట్రోలియం కార్పొరేషన్ లిమిటెడ్ (బిపిసిఎల్), ముంబై	CORP_COMPANY																								
ఎయిర్టెల్, గురుగ్రామ్	CORP_COMPANY																								
ఆంధ్ర బ్యాంక్ (ఇప్పుడు యునైటెడ్ బ్యాంక్ ఆఫ్ ఇండియాలో విలీనం), విజయవాడ, ఆంధ్రప్రదేశ్	CORP_COMPANY																								
కోరమండల్ ఎంగ్రో లిమిటెడ్, చెన్నై (AP లో ప్రధాన కార్యాలయాలు), ఆంధ్రప్రదేశ్	CORP_COMPANY																								
ఎల్‌జి పావర్ ఇండియా, విశాఖపట్నం, ఆంధ్రప్రదేశ్	CORP_COMPANY																								
ఎస్‌ఆర్‌ఎం గ్రూప్, అమరావతి, ఆంధ్రప్రదేశ్	CORP_COMPANY																								
నారా గ్రూప్ (కొల్లు నారాయణ స్వామి), విజయవాడ, ఆంధ్రప్రదేశ్	CORP_COMPANY																								
గోపాల్ ఇండస్ట్రీస్, గుంటూరు, ఆంధ్రప్రదేశ్	CORP_COMPANY																								
ఎంఈఐఎల్ (మల్లా ఎనర్జీ), విజయవాడ, ఆంధ్రప్రదేశ్	CORP_COMPANY																								
టాటా కన్సల్టెన్సీ సర్వీసెస్ (టిసిఎస్), హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
ఇన్ఫోసిస్, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
విప్రో, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
డెల్ టెక్నాలజీస్, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
మైక్రోసాఫ్ట్ ఇండియా, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
గూగుల్ ఇండియా, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
అమెజాన్ డెవలప్‌మెంట్ సెంటర్, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
ఫిజర్ అండ్ పేకర్, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
డా. రెడ్డీ’స్ లాబొరేటరీస్, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
హెటెరో డ్రగ్స్, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
మైలాన్ లాబొరేటరీస్, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
సిటిఎస్ ఇండియా, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
ఎల్‌జి ఎలక్ట్రానిక్స్, హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								
తెలంగాణ స్టేట్ ఫైనాన్షియల్ కార్పొరేషన్ (TSFC), హైదరాబాద్, తెలంగాణ	CORP_COMPANY																								

నేను	I
నన్ను	Me
నా	My / Mine
మేము	We (Exclusive)
మనం	We (Inclusive)
మమ్మల్ని	Us (Exclusive)
మనల్ని	Us (Inclusive)
మా	Our (Exclusive)
మన	Our (Inclusive)
నువ్వు	You (Informal)
నిన్ను	You (Informal, Object)
నీ	Your (Informal)
మీరు	You (Formal/Plural)
మిమ్మల్ని	You (Formal/Plural, Object)
మీ	Your (Formal/Plural)
వాడు	He (Distant, Common)
అతడు / ఆయన	He (Distant, Respectful)
వీడు	He (Proximate, Common)
ఇతడు / ఈయన	He (Proximate, Respectful)
వాడి	His (Common)
అతని / ఆయన	His (Respectful)
ఆమె / ఆవిడ	She (Distant, Respectful)
ఈమె / ఈవిడ	She (Proximate, Respectful)
ఆమె / ఆవిడ	Her
అది	It (Distant)
ఇది	It (Proximate)
దాని	Its
వారు	They (People, Respectful)
వాళ్లు	They (People, Common)
వీరు	They (People, Proximate, Respectful)
వీళ్లు	They (People, Proximate, Common)
వారి	Their (Respectful)
వాళ్ల	Their (Common)
అవి	They (Inanimate/Animals, Distant)
ఇవి	They (Inanimate/Animals, Proximate)
వాటి	Their (Inanimate/Animals)
ఎవరు	Who
ఎవరి	Whose
ఏమి	What (Object)
ఏది	What/Which (Subject)
ఏవి	What (Plural)
ఎవరో	Someone
ఏదో	Something
ఎవరైనా	Anyone
ఏదైనా	Anything

						
Adverb (Telugu Script)	Transliteration	English Meaning	Category	Notes		
ఇప్పుడు	Ippuḍu	now	Temporal			
ఇప్పుడే	Ippuḍē	right now	Temporal	emphatic		
ఇప్పుడిప్పుడే	Ippuḍippuḍē	just now	Temporal	reduplicated (recent past)		
అప్పుడు	Appuḍu	then	Temporal			
అప్పుడప్పుడు	Appuḍappuḍu	from time to time	Temporal	reduplicated = occasionally		
ఇక	Ika	from now on	Temporal			
ఇంకా	Iṅkā	still, yet	Temporal			
ఇప్పటికే	Ippaṭikē	already	Temporal			
ఈరోజు	Īrōju	today	Temporal			
ఈ రాత్రి	Ī rātri	tonight	Temporal			
నిన్న	Ninna	yesterday	Temporal			
నిన్నుమున్న	Ninnu-munna	day before yesterday	Temporal			
రేపు	Rēpu	tomorrow	Temporal			
పరసు	Parasu	the day after tomorrow	Temporal			
ఎప్పుడు	Eppuḍu	when?	Temporal	interrogative		
ఎప్పుడైనా	Eppuḍainā	at any time	Temporal	indefinite		
ఎప్పుడూ	Eppuḍū	always	Temporal			
ఇంతకు ముందు	Intaku mundu	before this	Temporal			
ఇంతకు తర్వాత	Intaku tarvāta	after this	Temporal			
ఎప్పటికప్పుడు	Eppaṭikappuḍu	whenever	Temporal	conditional		
సాధారణంగా	Sādhāraṇaṁgā	generally, usually	Frequency			
అరుదుగా	Arudugā	rarely, seldom	Frequency			
తరచుగా	Taracugā	often, frequently	Frequency			
మళ్లీ	Maḷḷī	again	Frequency			
మరల	Marala	again (literary)	Frequency			
ఒకసారి	Okasāri	once	Frequency			
రెండుసార్లు	Rendusārlu	twice	Frequency			
ప్రతిసారి	Pratisāri	every time	Frequency			
ఎప్పుడూ కాదు	Eppuḍū kādu	never	Frequency			
ఇక్కడ	Ikkada	here	Locative			
అక్కడ	Akkada	there	Locative			
ఇక్కడికి	Ikkada-ki	hither	Locative	directional (to here)		
అక్కడికి	Akkada-ki	thither	Locative	directional (to there)		
ఎక్కడ	Ekkada	where?	Locative	interrogative		
ఎక్కడైనా	Ekkadainā	anywhere	Locative	indefinite		
ఎక్కడా	Ekkadā	nowhere (with neg)	Locative	negative polarity item		
అక్కడా ఇక్కడా	Akkadā ikkadā	hither and thither	Locative	idiomatic movement		
బాగా	Bāgā	well, nicely	Manner			
చెడుగా	Ceḍugā	badly	Manner			
త్వరగా	Tvaragā	quickly	Manner			
నెమ్మదిగా	Nemmadigā	slowly	Manner			
గట్టిగా	Gaṭṭigā	loudly, firmly	Manner			
సరిగ్గా	Sariggā	exactly	Manner			
స్పష్టంగా	Spaṣṭaṁgā	clearly	Manner			
సులభంగా	Sulabhaṁgā	easily	Manner			
కఠినంగా	Kaṭhinaṁgā	harshly, strictly	Manner			
సహజంగా	Sahajaṁgā	naturally	Manner			
కచ్చితంగా	Kacchitaṁgā	precisely	Manner			
హాయిగా	Hāyigā	comfortably	Manner			
అలసిపోకుండా	Alasipōkuṇḍā	without getting tired	Manner	adverbial participle		
ఇంత	Iṁta	this much	Degree/Quantity			
అంత	Aṁta	that much	Degree/Quantity			
చాలా	Cālā	very, a lot	Degree/Quantity			
కొంచెం	Koñceṁ	a little	Degree/Quantity			
కొంచెమైనా	Koñcemainā	at least a little	Degree/Quantity			
ఎంత	Enta	how much?	Degree/Quantity	interrogative		
ఎంతో	Entō	very much (emphatic)	Degree/Quantity			
అతిగా	Atigā	excessively	Degree/Quantity			
స్వల్పంగా	Svalpaṁgā	slightly	Degree/Quantity			
పూర్తిగా	Pūrtigā	completely	Degree/Quantity			
స్థూలంగా	Sthūlaṁgā	roughly	Degree/Quantity			
ఎలా	Elā	how?	Manner	interrogative		
ఎలాగైనా	Elāgainā	somehow	Indefinite/Relative			
ఎలాగూ	Elāgū	anyhow, in any case	Indefinite/Relative			
ఏదో విధంగా	Ēdō vidhaṁgā	in some way	Indefinite/Relative	phrase, but functions adverbially		
ఏ విధంగానైనా	Ē vidhaṁgānainā	by any means	Indefinite/Relative			
ఒకవేళ	Okavēḷa	if (hypothetical)	Modal/Conditional			
సాధ్యమైతే	Sādhyamaitē	if possible	Modal/Conditional			
సందర్భానుసారంగా	Sandarbha-anusāraṁgā	accordingly	Modal/Conditional			
నిజంగా	Nijaṁgā	truly, really	Modal/Attitudinal			
వాస్తవంగా	Vāstavaṁgā	actually	Modal/Attitudinal			
ఖచ్చితంగా	Khacchitaṁgā	definitely	Modal/Attitudinal			
నిశ్చయంగా	Niścayaṁgā	certainly	Modal/Attitudinal			
తప్పక	Tappaka	surely, without fail	Modal/Attitudinal			
బహుశా	Bahuśā	perhaps	Modal/Attitudinal			
ఏమో	Ēmō	maybe, I wonder	Modal/Attitudinal	discourse marker		
అసలు	Asalu	at all (in negatives)	Negation-related	e.g., "అసలు రాలేదు"		
ఏమాత్రం	Ēmātraṁ	at all (formal neg)	Negation-related			
ఒక్కసారి కూడా	Okkasāri kūḍā	not even once	Negation-related			
వెంటనే	Veṇṭanē	immediately	Discourse/Pragmatic			
ఒకేసారి	Okēsāri	at once	Discourse/Pragmatic			
మరి	Mari	what else? / well then	Discourse/Pragmatic	discourse particle		
అయితే	Aitē	but / however	Discourse/Pragmatic	concessive		
కాబట్టి	Kābaṭṭi	therefore	Discourse/Pragmatic			
అందువల్ల	Anduval-la	therefore	Discourse/Pragmatic			
ఇంకేం	Iṅkēṁ	what else now?	Discourse/Pragmatic	rhetorical		
అలాగే	Alāgē	similarly, likewise	Discourse/Pragmatic			
ఇలాగే	Ilāgē	just like this	Discourse/Pragmatic			
ఎందుకంటే	Endukaṇṭe	because	Discourse/Pragmatic	often clausal, but used adverbially		
సరే	Sarē	okay, alright	Discourse/Pragmatic	response particle		
అవును	Avunu	yes (confirmatory)	Discourse/Pragmatic			
కాదు	Kādu	no (denial)	Discourse/Pragmatic			
శక్యమైనంత వరకు	Śakyamainanta varaku	as much as possible	Modal/Extent			
అంతవరకు	Aṁtavaraku	up to that point	Temporal/Degree			
ఇంతవరకు	Iṁtavaraku	up to now	Temporal/Degree			
ప్రత్యేకించి	Pratyēkiñci	especially	Modal/Attitudinal			
ముఖ్యంగా	Mukhyaṁgā	mainly, particularly	Modal/Attitudinal			
సాధారణంగానే	Sādhāraṇaṁgānē	generally speaking	Modal/Attitudinal	emphatic		
ఎప్పటిలాగే	Eppaṭilāgē	as usual	Temporal/Manner			
						
Adverb (Telugu Script)	Transliteration	English Meaning	Category	Notes		
ఇప్పుడు	Ippuḍu	now	Temporal			
ఇప్పుడే	Ippuḍē	right now	Temporal	emphatic		
ఇప్పుడిప్పుడే	Ippuḍippuḍē	just now	Temporal	reduplicated (recent past)		
అప్పుడు	Appuḍu	then	Temporal			
అప్పుడప్పుడు	Appuḍappuḍu	from time to time	Temporal	reduplicated = occasionally		
ఇక	Ika	from now on	Temporal			
ఇంకా	Iṅkā	still, yet	Temporal			
ఇప్పటికే	Ippaṭikē	already	Temporal			
ఈరోజు	Īrōju	today	Temporal			
ఈ రాత్రి	Ī rātri	tonight	Temporal			
నిన్న	Ninna	yesterday	Temporal			
నిన్నమున్న	Ninnamunna	day before yesterday	Temporal			
రేపు	Rēpu	tomorrow	Temporal			
పరసు	Parasu	the day after tomorrow	Temporal			
ఎప్పుడు	Eppuḍu	when?	Temporal	interrogative		
ఎప్పుడైనా	Eppuḍainā	at any time	Temporal	indefinite		
ఎప్పుడూ	Eppuḍū	always	Temporal			
ఇంతకు ముందు	Intaku mundu	before this	Temporal			
ఇంతకు తర్వాత	Intaku tarvāta	after this	Temporal			
ఎప్పటికప్పుడు	Eppaṭikappuḍu	whenever	Temporal	conditional		
సాధారణంగా	Sādhāraṇaṁgā	generally, usually	Frequency			
అరుదుగా	Arudugā	rarely, seldom	Frequency			
